epochs,accuracy,loss
285,0.9923666666666666,0.03279799968004227
286,0.9927333333333334,0.0326322503387928
287,0.9926833333333334,0.032336898148059845
288,0.9927333333333334,0.03203102573752403
289,0.99285,0.03197934478521347
290,0.9928666666666667,0.03196975216269493
291,0.99305,0.031813349574804306
292,0.9932333333333333,0.03161730244755745
293,0.9933666666666666,0.03122752532362938
294,0.9935833333333334,0.030987894162535667
295,0.9935666666666667,0.030847834423184395
296,0.9936,0.03080051764845848
297,0.9935666666666667,0.0310292299836874
298,0.9935333333333334,0.03103473037481308
299,0.9932333333333333,0.03139442577958107
300,0.9932,0.03111921064555645
301,0.9930833333333333,0.031106166541576385
302,0.9932333333333333,0.03070656582713127
303,0.9935166666666667,0.030182328075170517
304,0.99355,0.03006741963326931
305,0.9934166666666666,0.029936177656054497
306,0.9937166666666667,0.02967657521367073
307,0.9933833333333333,0.02984350360929966
308,0.9935,0.029868459329009056
309,0.9935833333333334,0.029509397223591805
310,0.9938,0.029092425480484962
311,0.9937333333333334,0.02874608524143696
312,0.99385,0.028633827343583107
313,0.9941333333333333,0.02840636670589447
314,0.9942666666666666,0.02809286117553711
315,0.99435,0.027874594554305077
316,0.99455,0.027726978063583374
317,0.9942833333333333,0.027819668874144554
318,0.9937333333333334,0.02846466191112995
319,0.99385,0.028451429679989815
320,0.9937666666666667,0.028644666075706482
321,0.9938166666666667,0.02861996367573738
322,0.9943833333333333,0.028121883049607277
323,0.9942,0.027984196320176125
324,0.9942,0.027735192328691483
325,0.9944833333333334,0.027562348172068596
326,0.9945333333333334,0.02717345766723156
327,0.9943833333333333,0.026970451697707176
